Transaction_ID,Product_ID,Product_Category,Product_Name,Brand,Purchase_Date,Original_Price_INR,Current_Market_Value_INR,Condition_at_Resale,Ownership_Cycle,Resale_Date,Resale_Price_INR,Seller_Type,Buyer_Type,Platform,Refurbished,Refurbishment_Cost_INR,Repair_Count,Product_Age_Months,Usage_Hours,Warranty_Status,Return_Status,Recycling_Eligible,Recycled,Recycling_Date,Material_Recovered_Kg,CO2_Saved_Kg,Waste_Diverted_Kg,Circularity_Score,Customer_Rating,Region,City,Final_Disposition,Listing_ID,Condition,Market_Value_INR,Listing_Price_INR,Price_Difference_INR,Discount_Percentage,Listing_to_Market_Ratio,Pricing_Category
EC00797,PRD00797,Smartphones,Xperia,Sony,2024-09-12,46410,40350,Fair,1,2029-08-12,11620,Business,Business,OLX,No,0,4,59,4292,Expired,Not Returned,Yes,No,,0.0,67.27,2.48,36.8,4.1,North,Chandigarh,Resold,LISTING_00797,Fair,40350.0,11620.0,28730.0,71.2,0.29,Below Market Value
EC00798,PRD00798,Fashion,Backpack,Nike,2021-08-05,32870,26340,Fair,1,2025-05-05,9410,Business,Individual,OLX,No,0,1,45,7517,Expired,Not Returned,Yes,No,,0.0,23.84,1.2,40.0,3.6,East,Guwahati,Recycled,LISTING_00798,Fair,26340.0,9410.0,16930.0,64.27,0.36,Below Market Value
EC00799,PRD00799,Laptops,Pavilion,Apple,2024-08-17,36640,26320,Good,2,2027-08-17,14920,Individual,Individual,Local Dealer,No,0,2,36,1619,Expired,Not Returned,Yes,No,,0.0,160.33,2.36,60.2,4.4,East,Bhubaneswar,Recycled,LISTING_00799,Good,26320.0,14920.0,11400.0,43.31,0.57,Below Market Value
EC00800,PRD00800,Fashion,Sneakers,Nike,2024-03-01,38530,24470,Poor,2,2026-01-01,7310,Individual,Individual,Facebook Marketplace,Yes,2750,3,22,10835,Expired,Not Returned,No,No,,0.0,162.91,1.09,67.6,3.5,East,Bhubaneswar,Resold,LISTING_00800,Poor,24470.0,7310.0,17160.0,70.13,0.3,Below Market Value
EC00801,PRD00801,Cameras,Action Camera,Canon,2023-12-30,120610,100030,Good,1,2024-10-30,68640,Individual,Individual,OLX,No,0,0,10,9457,Active,Not Returned,Yes,Yes,2025-01-13,96.05,148.38,17.8,58.9,4.9,West,Mumbai,Refurbished,LISTING_00801,Good,100030.0,68640.0,31390.0,31.38,0.69,Below Market Value
EC00802,PRD00802,Cameras,Camcorder,Sony,2024-06-29,64210,60500,Like New,1,2028-01-29,29350,Individual,Individual,Amazon Renewed,Yes,5360,0,43,1912,Expired,Not Returned,Yes,No,,0.0,144.13,1.93,60.6,3.3,South,Kochi,Refurbished,LISTING_00802,Like New,60500.0,29350.0,31150.0,51.49,0.49,Below Market Value
EC00803,PRD00803,Laptops,IdeaPad,Apple,2024-12-09,54550,29030,Good,3,2028-10-09,19740,Business,Individual,Local Dealer,No,0,0,46,10982,Expired,Not Returned,No,No,,0.0,205.86,3.53,51.2,3.0,North,Jaipur,Resold,LISTING_00803,Good,29030.0,19740.0,9290.0,32.0,0.68,Below Market Value
EC00804,PRD00804,Home Appliances,Refrigerator,Samsung,2025-12-16,53780,46370,Fair,3,2030-06-16,14240,Business,Individual,OLX,Yes,6350,1,54,69,Expired,Not Returned,No,No,,0.0,166.53,1.15,67.8,3.3,West,Pune,Refurbished,LISTING_00804,Fair,46370.0,14240.0,32130.0,69.29,0.31,Below Market Value
EC00805,PRD00805,Furniture,Dining Set,Wakefit,2022-03-21,75280,44430,Good,2,2024-12-21,32660,Individual,Individual,OLX,No,0,0,33,1437,Expired,Not Returned,Yes,No,,0.0,172.41,2.09,54.3,5.0,East,Kolkata,Resold,LISTING_00805,Good,44430.0,32660.0,11770.0,26.49,0.74,Below Market Value
EC00806,PRD00806,Smartphones,Galaxy S Series,Sony,2023-05-26,86310,81980,Fair,3,2024-01-26,34820,Individual,Individual,Facebook Marketplace,Yes,8350,0,8,11692,Active,Not Returned,Yes,Yes,2024-02-20,70.91,316.79,27.34,95.1,4.3,East,Kolkata,Resold,LISTING_00806,Fair,81980.0,34820.0,47160.0,57.53,0.42,Below Market Value
EC00807,PRD00807,Cameras,DSLR,Sony,2024-04-20,129910,103980,Fair,1,2028-06-20,37250,Individual,Individual,Facebook Marketplace,Yes,14300,0,50,666,Expired,Not Returned,No,No,,0.0,378.72,9.1,58.7,3.0,East,Guwahati,Refurbished,LISTING_00807,Fair,103980.0,37250.0,66730.0,64.18,0.36,Below Market Value
EC00808,PRD00808,Fashion,Watch,Puma,2021-06-16,19260,10810,Poor,2,2023-05-16,3620,Business,Individual,Local Dealer,Yes,1660,3,23,11304,Expired,Not Returned,Yes,No,,0.0,71.6,1.12,67.1,2.9,South,Vijayawada,Resold,LISTING_00808,Poor,10810.0,3620.0,7190.0,66.51,0.33,Below Market Value
EC00809,PRD00809,Audio,Headphones,Sennheiser,2021-04-01,14630,7140,Good,3,2026-01-01,5050,Individual,Business,Local Dealer,Yes,2190,1,57,7494,Expired,Not Returned,Yes,No,,0.0,100.44,0.59,76.9,3.8,South,Kochi,Resold,LISTING_00809,Good,7140.0,5050.0,2090.0,29.27,0.71,Below Market Value
EC00810,PRD00810,Cameras,Camcorder,GoPro,2022-12-15,93210,47990,Good,3,2024-06-15,44050,Individual,Individual,Local Dealer,Yes,7430,1,18,10191,Expired,Not Returned,Yes,No,,0.0,258.51,5.4,76.9,3.7,South,Hyderabad,Resold,LISTING_00810,Good,47990.0,44050.0,3940.0,8.21,0.92,Below Market Value
EC00811,PRD00811,Smartphones,Galaxy S Series,Google,2025-04-04,86150,63540,Like New,4,2025-09-04,58830,Individual,Individual,Cashify,No,0,0,5,1608,Active,Not Returned,No,No,,0.0,214.36,3.06,77.9,4.5,South,Hyderabad,Refurbished,LISTING_00811,Like New,63540.0,58830.0,4710.0,7.41,0.93,Below Market Value
EC00812,PRD00812,Home Appliances,Microwave,Daikin,2021-02-08,111910,73560,Fair,2,2025-06-08,27080,Individual,Individual,Cashify,Yes,17670,0,52,10186,Expired,Returned,Yes,No,,0.0,470.8,6.15,61.0,4.2,West,Ahmedabad,Refurbished,LISTING_00812,Fair,73560.0,27080.0,46480.0,63.19,0.37,Below Market Value
EC00813,PRD00813,Laptops,Pavilion,Dell,2024-02-24,63660,28920,Like New,2,2026-10-24,34180,Individual,Individual,Amazon Renewed,Yes,5700,1,32,481,Extended,Not Returned,Yes,No,,0.0,353.29,1.3,64.7,4.2,East,Kolkata,Refurbished,LISTING_00813,Like New,28920.0,34180.0,-5260.0,-18.19,1.18,Above Market Value
EC00814,PRD00814,Home Appliances,Microwave,Whirlpool,2025-01-14,48290,42190,Good,1,2029-09-14,17400,Individual,Individual,Local Dealer,No,0,0,56,1597,Expired,Not Returned,Yes,Yes,2029-10-27,19.14,85.46,14.61,53.2,4.1,North,Noida,Refurbished,LISTING_00814,Good,42190.0,17400.0,24790.0,58.76,0.41,Below Market Value
EC00815,PRD00815,Laptops,IdeaPad,Apple,2021-06-22,80140,43330,Fair,2,2022-12-22,29470,Individual,Business,EchoChain Marketplace,Yes,3900,0,18,9117,Expired,Not Returned,Yes,No,,0.0,156.18,5.25,78.8,3.5,South,Vijayawada,Recycled,LISTING_00815,Fair,43330.0,29470.0,13860.0,31.99,0.68,Below Market Value
EC00816,PRD00816,Laptops,MacBook Air,Dell,2022-10-15,40900,37960,Good,3,2024-03-15,22210,Individual,Business,Facebook Marketplace,No,0,2,17,2744,Expired,Not Returned,Yes,No,,0.0,213.26,0.64,62.5,3.7,North,Noida,Resold,LISTING_00816,Good,37960.0,22210.0,15750.0,41.49,0.59,Below Market Value
EC00817,PRD00817,Smartphones,Galaxy S Series,Sony,2023-01-24,13850,12600,Good,2,2024-10-24,7320,Business,Individual,Cashify,No,0,0,21,10530,Expired,Not Returned,Yes,No,,0.0,27.01,0.96,47.2,3.9,South,Kochi,Resold,LISTING_00817,Good,12600.0,7320.0,5280.0,41.9,0.58,Below Market Value
EC00818,PRD00818,Furniture,Bookshelf,Pepperfry,2024-05-28,42850,31790,Good,4,2027-06-28,19210,Individual,Individual,Facebook Marketplace,No,0,0,37,7855,Extended,Not Returned,Yes,No,,0.0,231.0,2.05,75.3,3.8,West,Nagpur,Landfill,LISTING_00818,Good,31790.0,19210.0,12580.0,39.57,0.6,Below Market Value
EC00819,PRD00819,Smartphones,Pixel,Apple,2025-07-20,104710,80650,Fair,1,2027-05-20,33210,Individual,Individual,OLX,No,0,4,22,5418,Expired,Not Returned,No,No,,0.0,98.36,2.04,54.9,2.0,South,Kochi,Recycled,LISTING_00819,Fair,80650.0,33210.0,47440.0,58.82,0.41,Below Market Value
EC00820,PRD00820,Home Appliances,Vacuum Cleaner,IFB,2023-12-18,116730,77450,Good,3,2024-06-18,65100,Individual,Individual,Amazon Renewed,Yes,9070,0,6,1686,Active,Not Returned,Yes,Yes,2024-07-20,63.55,213.01,34.58,88.7,3.9,East,Guwahati,Recycled,LISTING_00820,Good,77450.0,65100.0,12350.0,15.95,0.84,Below Market Value
EC00821,PRD00821,Home Appliances,Air Conditioner,LG,2025-08-11,43300,20780,Like New,2,2026-02-11,29940,Individual,Individual,Local Dealer,No,0,0,6,6021,Active,Not Returned,Yes,No,,0.0,91.62,2.83,63.0,4.0,North,Noida,Resold,LISTING_00821,Like New,20780.0,29940.0,-9160.0,-44.08,1.44,Above Market Value
EC00822,PRD00822,Home Appliances,Microwave,Samsung,2022-04-21,25090,22900,Like New,2,2022-10-21,16080,Individual,Individual,EchoChain Marketplace,No,0,0,6,2634,Active,Not Returned,Yes,No,,0.0,51.22,0.92,56.4,4.8,South,Vijayawada,Resold,LISTING_00822,Like New,22900.0,16080.0,6820.0,29.78,0.7,Below Market Value
EC00823,PRD00823,Gaming,Controller,Sony,2022-04-01,173500,106380,Fair,1,2025-10-01,52540,Individual,Business,EchoChain Marketplace,Yes,6200,3,42,1072,Expired,Not Returned,Yes,No,,0.0,875.08,6.42,60.6,3.9,South,Bengaluru,Refurbished,LISTING_00823,Fair,106380.0,52540.0,53840.0,50.61,0.49,Below Market Value
EC00824,PRD00824,Home Appliances,Washing Machine,LG,2023-04-09,8030,7180,Fair,2,2026-06-09,2320,Individual,Individual,Cashify,No,0,2,38,5386,Expired,Not Returned,Yes,No,,0.0,31.36,0.23,47.9,3.2,North,Noida,Resold,LISTING_00824,Fair,7180.0,2320.0,4860.0,67.69,0.32,Below Market Value
EC00825,PRD00825,Fashion,Watch,Nike,2023-06-14,27520,23100,Good,2,2025-02-14,13040,Business,Individual,OLX,No,0,4,20,2458,Expired,Not Returned,Yes,No,,0.0,93.82,1.62,58.0,3.2,West,Pune,Resold,LISTING_00825,Good,23100.0,13040.0,10060.0,43.55,0.56,Below Market Value
EC00826,PRD00826,Cameras,Action Camera,Nikon,2024-10-16,192290,90000,Good,4,2029-01-16,71140,Individual,Business,Facebook Marketplace,No,0,1,51,4968,Expired,Not Returned,Yes,No,,0.0,594.21,5.96,67.7,4.4,East,Bhubaneswar,Refurbished,LISTING_00826,Good,90000.0,71140.0,18860.0,20.96,0.79,Below Market Value
EC00827,PRD00827,Gaming,Monitor,ASUS,2023-10-22,87990,40020,Fair,3,2024-07-22,36350,Individual,Individual,EchoChain Marketplace,Yes,10430,2,9,2434,Active,Not Returned,No,No,,0.0,282.51,2.93,80.9,4.0,North,Jaipur,Resold,LISTING_00827,Fair,40020.0,36350.0,3670.0,9.17,0.91,Below Market Value
EC00828,PRD00828,Gaming,Controller,ASUS,2022-01-22,98250,90400,Good,1,2024-03-22,41740,Individual,Individual,Facebook Marketplace,No,0,3,26,10051,Expired,Not Returned,No,No,,0.0,156.97,6.14,47.9,3.1,South,Chennai,Resold,LISTING_00828,Good,90400.0,41740.0,48660.0,53.83,0.46,Below Market Value
EC00829,PRD00829,Fashion,Sneakers,Nike,2021-12-14,38290,22490,Fair,2,2024-09-14,12200,Individual,Individual,Cashify,Yes,5690,1,33,10255,Expired,Not Returned,Yes,Yes,2024-11-14,21.73,196.51,10.04,69.2,2.7,South,Vijayawada,Resold,LISTING_00829,Fair,22490.0,12200.0,10290.0,45.75,0.54,Below Market Value
EC00830,PRD00830,Fashion,Denim,Fossil,2021-07-09,14910,9270,Good,3,2026-03-09,5320,Business,Business,Local Dealer,No,0,0,56,5190,Extended,Not Returned,Yes,No,,0.0,68.61,1.12,60.9,4.4,East,Guwahati,Resold,LISTING_00830,Good,9270.0,5320.0,3950.0,42.61,0.57,Below Market Value
EC00831,PRD00831,Smartphones,Galaxy S Series,Apple,2022-05-20,36520,17720,Poor,1,2024-10-20,7390,Individual,Individual,OLX,Yes,4280,1,29,384,Expired,Not Returned,Yes,Yes,2025-01-05,29.87,190.5,6.41,71.6,3.9,North,Delhi,Resold,LISTING_00831,Poor,17720.0,7390.0,10330.0,58.3,0.42,Below Market Value
EC00832,PRD00832,Laptops,Pavilion,Dell,2024-04-29,172150,143770,Good,4,2026-08-29,72230,Individual,Individual,Cashify,No,0,1,28,7269,Expired,Not Returned,Yes,No,,0.0,382.25,11.26,68.5,4.6,West,Nagpur,Refurbished,LISTING_00832,Good,143770.0,72230.0,71540.0,49.76,0.5,Below Market Value
EC00833,PRD00833,Audio,Wireless Earbuds,Boat,2025-03-12,43430,28430,Like New,5,2027-11-12,23750,Business,Individual,Local Dealer,Yes,6850,3,32,2169,Expired,Not Returned,Yes,No,,0.0,253.99,3.46,88.8,4.2,West,Mumbai,Landfill,LISTING_00833,Like New,28430.0,23750.0,4680.0,16.46,0.84,Below Market Value
EC00834,PRD00834,Smartphones,Xperia,Samsung,2024-10-24,109280,57630,Good,3,2027-02-24,52990,Individual,Individual,OLX,Yes,12130,0,28,6522,Extended,Not Returned,Yes,No,,0.0,367.89,5.51,72.3,3.4,South,Chennai,Refurbished,LISTING_00834,Good,57630.0,52990.0,4640.0,8.05,0.92,Below Market Value
EC00835,PRD00835,Fashion,Jacket,Levi's,2024-12-03,28770,15780,Like New,1,2029-10-03,10990,Individual,Individual,Amazon Renewed,No,0,0,58,11179,Expired,Not Returned,Yes,No,,0.0,43.36,1.91,35.2,4.1,West,Surat,Resold,LISTING_00835,Like New,15780.0,10990.0,4790.0,30.35,0.7,Below Market Value
EC00836,PRD00836,Audio,Wireless Earbuds,Sennheiser,2023-04-04,19670,12850,Like New,4,2027-06-04,9080,Individual,Business,Cashify,No,0,0,50,11639,Extended,Not Returned,Yes,No,,0.0,62.08,1.02,70.7,3.7,East,Patna,Refurbished,LISTING_00836,Like New,12850.0,9080.0,3770.0,29.34,0.71,Below Market Value
EC00837,PRD00837,Smartphones,Pixel,Apple,2023-07-18,9490,4330,Good,3,2025-06-18,4370,Individual,Individual,OLX,No,0,0,23,5854,Expired,Not Returned,Yes,No,,0.0,51.32,0.26,73.7,4.1,East,Bhubaneswar,Resold,LISTING_00837,Good,4330.0,4370.0,-40.0,-0.92,1.01,Above Market Value
EC00838,PRD00838,Home Appliances,Refrigerator,Daikin,2023-07-23,56470,27680,Like New,3,2026-06-23,32100,Individual,Business,Local Dealer,No,0,0,35,3533,Expired,Not Returned,Yes,No,,0.0,342.92,1.27,66.8,3.8,North,Jaipur,Refurbished,LISTING_00838,Like New,27680.0,32100.0,-4420.0,-15.97,1.16,Above Market Value
EC00839,PRD00839,Smartphones,Pixel,Samsung,2024-02-15,77800,60610,Good,2,2029-02-15,25300,Individual,Individual,OLX,Yes,8420,2,60,9956,Extended,Not Returned,No,No,,0.0,427.22,5.41,52.3,5.0,South,Kochi,Resold,LISTING_00839,Good,60610.0,25300.0,35310.0,58.26,0.42,Below Market Value
EC00840,PRD00840,Gaming,Gaming Console,Lenovo,2021-05-14,74220,57170,Good,2,2022-04-14,35020,Individual,Individual,Cashify,Yes,9690,0,11,5628,Active,Not Returned,Yes,No,,0.0,296.48,4.48,73.0,4.4,East,Bhubaneswar,Resold,LISTING_00840,Good,57170.0,35020.0,22150.0,38.74,0.61,Below Market Value
EC00841,PRD00841,Furniture,Bookshelf,IKEA,2021-02-27,84740,65070,Fair,2,2022-04-27,32530,Individual,Individual,Local Dealer,No,0,0,14,198,Expired,Not Returned,Yes,No,,0.0,424.17,6.68,55.5,2.9,East,Patna,Recycled,LISTING_00841,Fair,65070.0,32530.0,32540.0,50.01,0.5,Below Market Value
EC00842,PRD00842,Gaming,VR Headset,ASUS,2025-04-29,118080,109350,Fair,1,2027-11-29,37950,Individual,Individual,Facebook Marketplace,No,0,2,31,10534,Expired,Not Returned,Yes,No,,0.0,71.06,3.76,42.6,2.7,East,Kolkata,Resold,LISTING_00842,Fair,109350.0,37950.0,71400.0,65.29,0.35,Below Market Value
EC00843,PRD00843,Audio,Wireless Earbuds,Sony,2022-11-16,43250,28590,Like New,1,2027-05-16,19190,Business,Individual,EchoChain Marketplace,Yes,5390,4,54,8758,Expired,Not Returned,No,No,,0.0,249.64,2.78,55.7,4.4,North,Delhi,Resold,LISTING_00843,Like New,28590.0,19190.0,9400.0,32.88,0.67,Below Market Value
EC00844,PRD00844,Cameras,Mirrorless Camera,Nikon,2022-11-03,204040,105650,Good,1,2026-08-03,80690,Individual,Individual,OLX,No,0,0,45,7349,Expired,Not Returned,Yes,No,,0.0,380.21,12.91,42.7,4.8,South,Kochi,Refurbished,LISTING_00844,Good,105650.0,80690.0,24960.0,23.63,0.76,Below Market Value
EC00845,PRD00845,Gaming,VR Headset,Sony,2021-06-22,49650,24590,Fair,4,2023-08-22,17840,Individual,Individual,OLX,No,0,2,26,487,Extended,Not Returned,Yes,No,,0.0,192.84,2.49,69.6,3.1,South,Vijayawada,Refurbished,LISTING_00845,Fair,24590.0,17840.0,6750.0,27.45,0.73,Below Market Value
EC00846,PRD00846,Audio,Bluetooth Speaker,Bose,2023-03-26,40390,21590,Like New,2,2023-11-26,29450,Individual,Individual,Cashify,No,0,1,8,1087,Active,Not Returned,Yes,Yes,2024-02-10,33.59,104.13,4.15,66.7,4.0,East,Guwahati,Refurbished,LISTING_00846,Like New,21590.0,29450.0,-7860.0,-36.41,1.36,Above Market Value
EC00847,PRD00847,Laptops,IdeaPad,Dell,2024-03-18,174040,79320,Fair,2,2024-12-18,62310,Individual,Individual,Local Dealer,Yes,20100,2,9,2192,Active,Not Returned,Yes,No,,0.0,837.62,10.04,60.2,3.7,West,Nagpur,Resold,LISTING_00847,Fair,79320.0,62310.0,17010.0,21.44,0.79,Below Market Value
EC00848,PRD00848,Audio,Smart Speaker,Sony,2021-03-21,15790,12820,Good,3,2022-12-21,8150,Individual,Individual,OLX,Yes,740,0,21,11179,Expired,Not Returned,Yes,Yes,2023-04-18,9.81,82.63,4.54,77.0,5.0,North,Noida,Refurbished,LISTING_00848,Good,12820.0,8150.0,4670.0,36.43,0.64,Below Market Value
EC00849,PRD00849,Gaming,Gaming Console,Sony,2023-06-05,51300,47100,Good,2,2026-02-05,22740,Individual,Business,Facebook Marketplace,No,0,0,32,446,Expired,Not Returned,Yes,No,,0.0,144.78,2.75,52.6,4.4,East,Ranchi,Resold,LISTING_00849,Good,47100.0,22740.0,24360.0,51.72,0.48,Below Market Value
EC00850,PRD00850,Fashion,Sneakers,Fossil,2024-05-21,8530,4790,Fair,2,2026-06-21,2890,Individual,Individual,Local Dealer,Yes,640,0,25,6666,Expired,Returned,Yes,No,,0.0,17.02,0.36,66.6,4.5,South,Bengaluru,Resold,LISTING_00850,Fair,4790.0,2890.0,1900.0,39.67,0.6,Below Market Value
EC00851,PRD00851,Furniture,Dining Set,Godrej,2021-07-22,26990,21460,Fair,1,2025-03-22,7140,Individual,Individual,Local Dealer,No,0,3,44,9177,Extended,Not Returned,Yes,No,,0.0,36.56,0.48,40.7,2.6,West,Nagpur,Landfill,LISTING_00851,Fair,21460.0,7140.0,14320.0,66.73,0.33,Below Market Value
EC00852,PRD00852,Gaming,Monitor,ASUS,2023-02-03,179060,144610,Fair,2,2025-03-03,55170,Individual,Business,Cashify,No,0,2,25,10716,Expired,Returned,Yes,No,,0.0,947.85,3.5,63.7,3.8,South,Kochi,Refurbished,LISTING_00852,Fair,144610.0,55170.0,89440.0,61.85,0.38,Below Market Value
EC00853,PRD00853,Cameras,Camcorder,GoPro,2024-06-06,182280,122050,Good,2,2028-12-06,58090,Individual,Individual,Local Dealer,Yes,20820,1,54,8758,Expired,Not Returned,Yes,No,,0.0,860.17,3.54,65.4,4.2,West,Pune,Resold,LISTING_00853,Good,122050.0,58090.0,63960.0,52.4,0.48,Below Market Value
EC00854,PRD00854,Laptops,Inspiron,HP,2025-08-27,82810,49890,Good,1,2026-05-27,39060,Business,Individual,Cashify,No,0,1,9,10482,Active,Not Returned,Yes,Yes,2026-07-19,57.66,48.62,9.77,54.5,3.8,West,Ahmedabad,Refurbished,LISTING_00854,Good,49890.0,39060.0,10830.0,21.71,0.78,Below Market Value
EC00855,PRD00855,Furniture,Sofa,Urban Ladder,2024-06-04,25160,19900,Good,1,2026-05-04,12060,Individual,Individual,EchoChain Marketplace,No,0,0,23,11081,Expired,Not Returned,Yes,No,,0.0,36.57,0.97,41.6,3.5,East,Bhubaneswar,Resold,LISTING_00855,Good,19900.0,12060.0,7840.0,39.4,0.61,Below Market Value
EC00856,PRD00856,Fashion,Jacket,Adidas,2025-08-10,12160,10490,Like New,1,2028-01-10,6970,Individual,Individual,Cashify,No,0,0,29,559,Expired,Returned,Yes,No,,0.0,23.82,0.83,49.5,3.6,North,Lucknow,Recycled,LISTING_00856,Like New,10490.0,6970.0,3520.0,33.56,0.66,Below Market Value
EC00857,PRD00857,Gaming,Gaming Console,Microsoft,2025-04-05,172100,104050,Good,1,2028-08-05,62770,Individual,Individual,Local Dealer,No,0,0,40,2789,Expired,Not Returned,Yes,No,,0.0,238.36,11.22,43.2,3.6,South,Kochi,Resold,LISTING_00857,Good,104050.0,62770.0,41280.0,39.67,0.6,Below Market Value
EC00858,PRD00858,Smartphones,Galaxy S Series,Apple,2025-01-04,97110,44240,Fair,1,2025-12-04,39190,Individual,Individual,OLX,No,0,1,11,5906,Active,Not Returned,Yes,Yes,2026-01-13,43.86,154.03,24.14,58.2,2.6,East,Kolkata,Resold,LISTING_00858,Fair,44240.0,39190.0,5050.0,11.42,0.89,Below Market Value
EC00859,PRD00859,Smartphones,OnePlus,Samsung,2024-11-26,72880,36170,Good,1,2029-08-26,27070,Individual,Individual,Local Dealer,No,0,1,57,6439,Expired,Not Returned,Yes,No,,0.0,126.9,3.42,36.3,3.9,East,Guwahati,Refurbished,LISTING_00859,Good,36170.0,27070.0,9100.0,25.16,0.75,Below Market Value
EC00860,PRD00860,Fashion,Backpack,Puma,2021-02-16,41470,26840,Good,3,2024-01-16,17360,Individual,Individual,Amazon Renewed,No,0,0,35,11722,Expired,Not Returned,Yes,No,,0.0,223.92,2.49,60.5,3.9,West,Pune,Resold,LISTING_00860,Good,26840.0,17360.0,9480.0,35.32,0.65,Below Market Value
EC00861,PRD00861,Gaming,Gaming Laptop,Sony,2024-06-10,56430,30370,Like New,2,2026-05-10,35750,Individual,Individual,Local Dealer,No,0,0,23,4139,Expired,Not Returned,Yes,No,,0.0,136.78,3.96,60.8,4.4,North,Delhi,Resold,LISTING_00861,Like New,30370.0,35750.0,-5380.0,-17.71,1.18,Above Market Value
EC00862,PRD00862,Furniture,Study Table,Urban Ladder,2024-08-21,21410,12440,Like New,2,2028-09-21,9530,Individual,Individual,Cashify,Yes,3190,2,49,6396,Expired,Not Returned,Yes,No,,0.0,104.39,1.22,64.7,5.0,North,Delhi,Resold,LISTING_00862,Like New,12440.0,9530.0,2910.0,23.39,0.77,Below Market Value
EC00863,PRD00863,Fashion,Denim,Fossil,2025-03-30,6750,5190,Good,5,2028-03-30,2590,Individual,Individual,OLX,No,0,0,36,9713,Expired,Not Returned,No,No,,0.0,25.85,0.54,67.2,4.1,South,Kochi,Resold,LISTING_00863,Good,5190.0,2590.0,2600.0,50.1,0.5,Below Market Value
EC00864,PRD00864,Furniture,Study Table,IKEA,2024-03-12,10890,4930,Good,1,2027-06-12,4220,Individual,Individual,Local Dealer,Yes,1480,1,39,11159,Expired,Not Returned,No,No,,0.0,52.8,0.42,57.4,4.0,South,Vijayawada,Resold,LISTING_00864,Good,4930.0,4220.0,710.0,14.4,0.86,Below Market Value
EC00865,PRD00865,Laptops,Pavilion,Acer,2024-12-09,166100,93260,Good,3,2028-06-09,68430,Individual,Individual,EchoChain Marketplace,No,0,1,42,3262,Expired,Not Returned,Yes,No,,0.0,899.53,2.71,50.3,4.2,East,Bhubaneswar,Refurbished,LISTING_00865,Good,93260.0,68430.0,24830.0,26.62,0.73,Below Market Value
EC00866,PRD00866,Audio,Soundbar,JBL,2025-03-17,4400,2450,Fair,1,2029-11-17,1080,Individual,Business,Cashify,Yes,540,1,56,791,Expired,Not Returned,Yes,No,,0.0,21.06,0.21,57.1,3.1,West,Mumbai,Refurbished,LISTING_00866,Fair,2450.0,1080.0,1370.0,55.92,0.44,Below Market Value
EC00867,PRD00867,Fashion,Jacket,Nike,2024-10-28,21990,13310,Good,2,2027-09-28,9780,Individual,Individual,Facebook Marketplace,No,0,1,35,3885,Expired,Not Returned,No,No,,0.0,79.51,0.75,53.4,4.4,South,Hyderabad,Refurbished,LISTING_00867,Good,13310.0,9780.0,3530.0,26.52,0.73,Below Market Value
EC00868,PRD00868,Home Appliances,Air Conditioner,LG,2025-05-09,100480,56140,Good,4,2028-10-09,41090,Business,Individual,Amazon Renewed,No,0,3,41,6820,Expired,Not Returned,Yes,No,,0.0,509.7,3.65,53.3,3.7,North,Lucknow,Resold,LISTING_00868,Good,56140.0,41090.0,15050.0,26.81,0.73,Below Market Value
EC00869,PRD00869,Fashion,Denim,Fossil,2024-07-06,14040,10760,Like New,4,2028-06-06,6250,Business,Individual,Cashify,No,0,4,47,7654,Expired,Not Returned,No,No,,0.0,92.81,0.91,63.1,4.1,East,Kolkata,Resold,LISTING_00869,Like New,10760.0,6250.0,4510.0,41.91,0.58,Below Market Value
EC00870,PRD00870,Laptops,ThinkPad,Apple,2022-10-18,160570,98200,Fair,2,2025-07-18,47390,Individual,Individual,OLX,No,0,0,33,7757,Expired,Not Returned,Yes,No,,0.0,781.99,5.68,59.0,3.7,East,Kolkata,Refurbished,LISTING_00870,Fair,98200.0,47390.0,50810.0,51.74,0.48,Below Market Value
EC00871,PRD00871,Home Appliances,Vacuum Cleaner,Samsung,2022-04-16,55500,39630,Like New,1,2025-04-16,30400,Individual,Business,OLX,No,0,1,36,9007,Expired,Not Returned,No,No,,0.0,85.31,3.92,51.6,3.5,South,Kochi,Refurbished,LISTING_00871,Like New,39630.0,30400.0,9230.0,23.29,0.77,Below Market Value
EC00872,PRD00872,Cameras,Lens,GoPro,2023-08-29,38140,21590,Fair,3,2025-10-29,11600,Individual,Individual,Cashify,Yes,1750,2,26,492,Expired,Not Returned,Yes,No,,0.0,127.88,2.38,74.6,3.0,East,Guwahati,Resold,LISTING_00872,Fair,21590.0,11600.0,9990.0,46.27,0.54,Below Market Value
EC00873,PRD00873,Furniture,Office Chair,Godrej,2023-11-02,17230,9320,Poor,2,2026-03-02,3470,Individual,Business,EchoChain Marketplace,Yes,2040,3,28,4847,Expired,Not Returned,Yes,Yes,2026-05-27,4.12,57.0,2.65,78.8,3.7,North,Delhi,Resold,LISTING_00873,Poor,9320.0,3470.0,5850.0,62.77,0.37,Below Market Value
